VisitID,VisitActions,Date,Page,Query_string,User_Agent,Cookie,Referer,TimeStamp,Visitor_ID,Username,Order_ID,Visit_time,Time_per_page,page1,page2,page3,time_gap1,time_gap2,first_dir,Title,Name,Address,Country,Gender,Age,Buy_for,Favourites,Filmname,Style,Price,Product_ID
Visit_7564,8,2001-02-22,/adventure/adventure.htm,-,Browser_5,Cookie_79533,,67687470,VisitorID_7026,,,6225,778.125000,,,,0,0,/adventure/,,,,,,,,,,,,
Visit_7565,13,2001-02-24,/drama/theipfile.htm,-,Browser_5,Cookie_79533,-,67893161,VisitorID_7026,,,5593,430.230769,/drama/theipfile.htm,/adventure/adventure.htm,/adventure/lighteningball.htm,1350,467,/drama/,,,,,,,,,,,,
Visit_7565,13,2001-02-24,/adventure/adventure.htm,-,Browser_5,Cookie_79533,,67894511,VisitorID_7026,,,5593,430.230769,,,,0,0,/adventure/,,,,,,,,,,,,
Visit_7565,13,2001-02-24,/adventure/lighteningball.htm,-,Browser_5,Cookie_79533,,67894978,VisitorID_7026,,,5593,430.230769,,,,0,0,/adventure/,,,,,,,,,,,,
Visit_7565,13,2001-02-24,main.htm,-,Browser_5,Cookie_79533,,67895986,VisitorID_7026,,,5593,430.230769,,,,0,0,,,,,,,,,,,,,
Visit_7565,13,2001-02-24,genresearch.asp,-,Browser_5,Cookie_79533,,67896505,VisitorID_7026,,,5593,430.230769,,,,0,0,,,,,,,,,,,,,
Visit_7565,13,2001-02-24,genresearch.asp?,term0=Comedy&term1=Comedy,Browser_5,Cookie_79533,,67896593,VisitorID_7026,,,5593,430.230769,,,,0,0,,,,,,,,,,,,,
Visit_7565,13,2001-02-24,/humour/comedy.htm,-,Browser_5,Cookie_79533,,67896593,VisitorID_7026,,,5593,430.230769,,,,0,0,/humour/,,,,,,,,,,,,
Visit_7565,13,2001-02-24,/humour/comedy.htm,-,Browser_5,Cookie_79533,,67896818,VisitorID_7026,,,5593,430.230769,,,,0,0,/humour/,,,,,,,,,,,,
Visit_7565,13,2001-02-24,actorssearch.asp,-,Browser_5,Cookie_79533,,67897762,VisitorID_7026,,,5593,430.230769,,,,0,0,,,,,,,,,,,,,
Visit_7565,13,2001-02-24,actorssearch.asp?,term0=Newever,Browser_5,Cookie_79533,,67897792,VisitorID_7026,,,5593,430.230769,,,,0,0,,,,,,,,,,,,,
Visit_7565,13,2001-02-24,/humour/galaxyrequest.htm,-,Browser_5,Cookie_79533,,67897795,VisitorID_7026,,,5593,430.230769,,,,0,0,/humour/,,,,,,,,,,,,
Visit_7565,13,2001-02-24,/humour/comedy.htm,-,Browser_5,Cookie_79533,,67898154,VisitorID_7026,,,5593,430.230769,,,,0,0,/humour/,,,,,,,,,,,,
Visit_7565,13,2001-02-24,/humour/coldleggedlarry.htm,-,Browser_5,Cookie_79533,,67898754,VisitorID_7026,,,5593,430.230769,,,,0,0,/humour/,,,,,,,,,,,,
Visit_7566,8,2001-02-23,splash.htm,-,Browser_5,Cookie_141879,www.online_information_for_everyone.co.uk,67823628,VisitorID_7027,,,4622,577.750000,splash.htm,main.htm,/horror/horror.htm,424,1201,,,,,,,,,,,,,
Visit_7566,8,2001-02-24,main.htm,-,Browser_5,Cookie_141879,,67824052,VisitorID_7027,,,4622,577.750000,,,,0,0,,,,,,,,,,,,,
Visit_7566,8,2001-02-24,/horror/horror.htm,-,Browser_5,Cookie_141879,,67825253,VisitorID_7027,,,4622,577.750000,,,,0,0,/horror/,,,,,,,,,,,,
Visit_7566,8,2001-02-24,bargin.asp,-,Browser_5,Cookie_141879,,67826310,VisitorID_7027,,,4622,577.750000,,,,0,0,,,,,,,,,,,,,
Visit_7566,8,2001-02-24,main.htm,-,Browser_5,Cookie_141879,,67827289,VisitorID_7027,,,4622,577.750000,,,,0,0,,,,,,,,,,,,,
Visit_7566,8,2001-02-24,keyword_search.asp,-,Browser_5,Cookie_141879,,67828238,VisitorID_7027,,,4622,577.750000,,,,0,0,,,,,,,,,,,,,
Visit_7566,8,2001-02-24,/musical/meandtheking.htm,-,Browser_5,Cookie_141879,,67828250,VisitorID_7027,,,4622,577.750000,,,,0,0,/musical/,,,,,,,,,,,,
Visit_7566,8,2001-02-24,keyword_search.asp?,term0=King,Browser_5,Cookie_141879,,67828250,VisitorID_7027,,,4622,577.750000,,,,0,0,,,,,,,,,,,,,
Visit_7567,2,2001-02-24,/musical/musical.htm,-,Browser_5,Cookie_141879,-,67904424,VisitorID_7027,,,359,179.500000,/musical/musical.htm,/musical/meandtheking.htm,,359,0,/musical/,,,,,,,,,,,,
Visit_7567,2,2001-02-24,/musical/meandtheking.htm,-,Browser_5,Cookie_141879,,67904783,VisitorID_7027,,,359,179.500000,,,,0,0,/musical/,,,,,,,,,,,,
Visit_7568,3,2001-02-21,splash.htm,-,Browser_2,Cookie_134085,www.randomreferer2.com,67638567,VisitorID_7028,,,751,250.333333,splash.htm,main.htm,login.asp,401,350,,,,,,,,,,,,,
Visit_7568,3,2001-02-21,main.htm,-,Browser_2,Cookie_134085,,67638968,VisitorID_7028,,,751,250.333333,,,,0,0,,,,,,,,,,,,,
Visit_7568,3,2001-02-21,login.asp,-,Browser_2,Cookie_134085,,67639318,VisitorID_7028,,,751,250.333333,,,,0,0,,,,,,,,,,,,,
Visit_7569,7,2001-02-19,login.asp?,randomstuff&morerandomgobuldygook&username=user_2147426,Browser_5,Cookie_152604,,0,VisitorID_7029,user_2147426,,4866,695.142857,,,,0,0,,MRS,DORIS46020,64171069-Boris Road-Doris Town,USA,F,21-30,Myself,Adventure,,,,
Visit_7569,7,2001-02-19,splash.htm,-,Browser_5,Cookie_152604,-,67437205,VisitorID_7029,,,4866,695.142857,splash.htm,main.htm,login.asp,805,1391,,,,,,,,,,,,,
Visit_7569,7,2001-02-19,main.htm,-,Browser_5,Cookie_152604,,67438010,VisitorID_7029,,,4866,695.142857,,,,0,0,,,,,,,,,,,,,
Visit_7569,7,2001-02-19,login.asp,-,Browser_5,Cookie_152604,,67439401,VisitorID_7029,,,4866,695.142857,,,,0,0,,,,,,,,,,,,,
Visit_7569,7,2001-02-19,login.asp,-,Browser_5,Cookie_152604,,67439445,VisitorID_7029,,,4866,695.142857,,,,0,0,,,,,,,,,,,,,
Visit_7569,7,2001-02-19,login.asp?,randomstuff&morerandomgobuldygook&username=user_2147426,Browser_5,Cookie_152604,,67440688,VisitorID_7029,user_2147426,,4866,695.142857,,,,0,0,,,,,,,,,,,,,
Visit_7569,7,2001-02-19,personal.asp,-,Browser_5,Cookie_152604,,67440754,VisitorID_7029,,,4866,695.142857,,,,0,0,,,,,,,,,,,,,
Visit_7569,7,2001-02-19,main.htm,-,Browser_5,Cookie_152604,,67442071,VisitorID_7029,,,4866,695.142857,,,,0,0,,,,,,,,,,,,,
Visit_757,3,2001-02-21,main.htm,-,Browser_5,Cookie_22080,-,67599511,VisitorID_7030,,,2588,862.666667,main.htm,/humour/comedy.htm,bargin.asp,1605,983,,,,,,,,,,,,,
Visit_757,3,2001-02-21,/humour/comedy.htm,-,Browser_5,Cookie_22080,,67601116,VisitorID_7030,,,2588,862.666667,,,,0,0,/humour/,,,,,,,,,,,,
Visit_757,3,2001-02-21,bargin.asp,-,Browser_5,Cookie_22080,,67602099,VisitorID_7030,,,2588,862.666667,,,,0,0,,,,,,,,,,,,,
Visit_7570,1,2001-02-24,login.asp,-,Browser_5,Cookie_152604,www.ask_boris.com,67883961,VisitorID_7031,,,,,login.asp,,,0,0,,,,,,,,,,,,,
Visit_7571,4,2001-02-22,splash.htm,-,Browser_5,Cookie_13104,www.online_information_for_everyone.co.uk,67707856,VisitorID_7032,,,3403,850.750000,splash.htm,main.htm,/sci_fi/scifi.htm,972,1627,,,,,,,,,,,,,
Visit_7571,4,2001-02-22,main.htm,-,Browser_5,Cookie_13104,,67708828,VisitorID_7032,,,3403,850.750000,,,,0,0,,,,,,,,,,,,,
Visit_7571,4,2001-02-22,/sci_fi/scifi.htm,-,Browser_5,Cookie_13104,,67710455,VisitorID_7032,,,3403,850.750000,,,,0,0,/sci_fi/,,,,,,,,,,,,
Visit_7571,4,2001-02-22,/sci_fi/fourthofjuly.htm,-,Browser_5,Cookie_13104,,67711259,VisitorID_7032,,,3403,850.750000,,,,0,0,/sci_fi/,,,,,,,,,,,,
Visit_7572,6,2001-02-21,login.asp?,randomstuff&morerandomgobuldygook&username=user_395566,Browser_5,Cookie_108492,,0,VisitorID_7033,user_395566,,2059,343.166667,,,,0,0,,MISS,DORIS103006,71424525-Boris Road-Doris Town,USA,F,51-70,Friends,Horror,,,,
Visit_7572,6,2001-02-21,splash.htm,-,Browser_5,Cookie_108492,-,67612865,VisitorID_7033,,,2059,343.166667,splash.htm,main.htm,login.asp,113,821,,,,,,,,,,,,,
Visit_7572,6,2001-02-21,main.htm,-,Browser_5,Cookie_108492,,67612978,VisitorID_7033,,,2059,343.166667,,,,0,0,,,,,,,,,,,,,
Visit_7572,6,2001-02-21,login.asp,-,Browser_5,Cookie_108492,,67613799,VisitorID_7033,,,2059,343.166667,,,,0,0,,,,,,,,,,,,,
Visit_7572,6,2001-02-21,login.asp?,randomstuff&morerandomgobuldygook&username=user_395566,Browser_5,Cookie_108492,,67614410,VisitorID_7033,user_395566,,2059,343.166667,,,,0,0,,,,,,,,,,,,,
Visit_7572,6,2001-02-21,personal.asp,-,Browser_5,Cookie_108492,,67614516,VisitorID_7033,,,2059,343.166667,,,,0,0,,,,,,,,,,,,,
Visit_7572,6,2001-02-21,main.htm,-,Browser_5,Cookie_108492,,67614924,VisitorID_7033,,,2059,343.166667,,,,0,0,,,,,,,,,,,,,
Visit_7573,6,2001-02-18,splash.htm,-,Browser_1,Cookie_91589,www.randomreferer4.com,67356958,VisitorID_7034,,,2020,336.666667,splash.htm,main.htm,genresearch.asp,98,813,,,,,,,,,,,,,
Visit_7573,6,2001-02-18,main.htm,-,Browser_1,Cookie_91589,,67357056,VisitorID_7034,,,2020,336.666667,,,,0,0,,,,,,,,,,,,,
Visit_7573,6,2001-02-18,genresearch.asp,-,Browser_1,Cookie_91589,,67357869,VisitorID_7034,,,2020,336.666667,,,,0,0,,,,,,,,,,,,,
Visit_7573,6,2001-02-18,genresearch.asp?,term0=Funny&term1=Funny&term2=Musical,Browser_1,Cookie_91589,,67357950,VisitorID_7034,,,2020,336.666667,,,,0,0,,,,,,,,,,,,,
Visit_7573,6,2001-02-18,/musical/musical.htm,-,Browser_1,Cookie_91589,,67357950,VisitorID_7034,,,2020,336.666667,,,,0,0,/musical/,,,,,,,,,,,,
Visit_7573,6,2001-02-18,/musical/musical.htm,-,Browser_1,Cookie_91589,,67358978,VisitorID_7034,,,2020,336.666667,,,,0,0,/musical/,,,,,,,,,,,,
Visit_7574,6,2001-02-23,register.asp?,randomgobuldygook&address=70386417-Boris%2Road-Doris%2Town&country=OuterMongolia&gender=F&age=71+&buy_for=Other&favourites=Children&username=user_3961149,Browser_0,Cookie_161233,,0,VisitorID_7035,user_3961149,,3467,577.833333,,,,0,0,,MISS,DORIS38404,70386417-Boris Road-Doris Town,OuterMongolia,F,71+,Other,Children,,,,
Visit_7574,6,2001-02-23,splash.htm,-,Browser_0,Cookie_161233,www.youngpersons.com,67819785,VisitorID_7035,,,3467,577.833333,splash.htm,main.htm,register.asp,424,224,,,,,,,,,,,,,
Visit_7574,6,2001-02-23,main.htm,-,Browser_0,Cookie_161233,,67820209,VisitorID_7035,,,3467,577.833333,,,,0,0,,,,,,,,,,,,,
Visit_7574,6,2001-02-23,register.asp,-,Browser_0,Cookie_161233,,67820433,VisitorID_7035,,,3467,577.833333,,,,0,0,,,,,,,,,,,,,
Visit_7574,6,2001-02-23,register.asp,-,Browser_0,Cookie_161233,,67822194,VisitorID_7035,,,3467,577.833333,,,,0,0,,,,,,,,,,,,,
Visit_7574,6,2001-02-23,register.asp?,randomgobuldygook&address=70386417-Boris%2Road-Doris%2Town&country=OuterMongolia&gender=F&age=71+&buy_for=Other&favourites=Children&username=user_3961149,Browser_0,Cookie_161233,,67823247,VisitorID_7035,user_3961149,,3467,577.833333,,,,0,0,,,,,,,,,,,,,
Visit_7574,6,2001-02-23,personal.asp,-,Browser_0,Cookie_161233,,67823252,VisitorID_7035,,,3467,577.833333,,,,0,0,,,,,,,,,,,,,
Visit_7575,3,2001-02-21,splash.htm,-,Browser_1,Cookie_117016,www.ask_boris.com,67572106,VisitorID_7036,,,1882,627.333333,splash.htm,main.htm,login.asp,376,1506,,,,,,,,,,,,,
Visit_7575,3,2001-02-21,main.htm,-,Browser_1,Cookie_117016,,67572482,VisitorID_7036,,,1882,627.333333,,,,0,0,,,,,,,,,,,,,
Visit_7575,3,2001-02-21,login.asp,-,Browser_1,Cookie_117016,,67573988,VisitorID_7036,,,1882,627.333333,,,,0,0,,,,,,,,,,,,,
Visit_7576,5,2001-02-22,login.asp?,randomstuff&morerandomgobuldygook&username=user_2946172,Browser_3,Cookie_74456,,0,VisitorID_7037,user_2946172,,2818,563.600000,,,,0,0,,MISS,DORIS62659,34947343-Boris Road-Doris Town,UK,F,51-70,Myself,Drama,,,,
Visit_7576,5,2001-02-22,splash.htm,-,Browser_3,Cookie_74456,www.now_thats_what_i_call_a_search_engine7.com,67675391,VisitorID_7037,,,2818,563.600000,splash.htm,main.htm,login.asp,377,1579,,,,,,,,,,,,,
Visit_7576,5,2001-02-22,main.htm,-,Browser_3,Cookie_74456,,67675768,VisitorID_7037,,,2818,563.600000,,,,0,0,,,,,,,,,,,,,
Visit_7576,5,2001-02-22,login.asp,-,Browser_3,Cookie_74456,,67677347,VisitorID_7037,,,2818,563.600000,,,,0,0,,,,,,,,,,,,,
Visit_7576,5,2001-02-22,login.asp?,randomstuff&morerandomgobuldygook&username=user_2946172,Browser_3,Cookie_74456,,67678101,VisitorID_7037,user_2946172,,2818,563.600000,,,,0,0,,,,,,,,,,,,,
Visit_7576,5,2001-02-22,personal.asp,-,Browser_3,Cookie_74456,,67678209,VisitorID_7037,,,2818,563.600000,,,,0,0,,,,,,,,,,,,,
Visit_7577,1,2001-02-18,splash.htm,-,Browser_0,Cookie_107987,www.ask_boris.com,67351295,VisitorID_7038,,,,,splash.htm,,,0,0,,,,,,,,,,,,,
Visit_7578,2,2001-02-22,main.htm,-,Browser_0,Cookie_107987,www.online_information_for_everyone.co.uk,67705057,VisitorID_7038,,,133,66.500000,main.htm,/humour/comedy.htm,,133,0,,,,,,,,,,,,,
Visit_7578,2,2001-02-22,/humour/comedy.htm,-,Browser_0,Cookie_107987,,67705190,VisitorID_7038,,,133,66.500000,,,,0,0,/humour/,,,,,,,,,,,,
Visit_7579,1,2001-02-21,splash.htm,-,Browser_0,Cookie_10622,www.sistersite15.com,67634704,VisitorID_7039,,,,,splash.htm,,,0,0,,,,,,,,,,,,,
Visit_758,3,2001-02-21,/horror/dracula.htm,-,Browser_5,Cookie_22080,www.horror82.com,67627131,VisitorID_7040,,,1693,564.333333,/horror/dracula.htm,main.htm,/humour/comedy.htm,1027,666,/horror/,,,,,,,,,,,,
Visit_758,3,2001-02-21,main.htm,-,Browser_5,Cookie_22080,,67628158,VisitorID_7040,,,1693,564.333333,,,,0,0,,,,,,,,,,,,,
Visit_758,3,2001-02-21,/humour/comedy.htm,-,Browser_5,Cookie_22080,,67628824,VisitorID_7040,,,1693,564.333333,,,,0,0,/humour/,,,,,,,,,,,,
Visit_7580,1,2001-02-22,splash.htm,-,Browser_0,-,-,67735411,,,,,,splash.htm,,,0,0,,,,,,,,,,,,,
Visit_7581,2,2001-02-23,splash.htm,-,Browser_1,-,www.the_end_of_the_internet.org,67811601,,,,1205,602.500000,splash.htm,main.htm,,1205,0,,,,,,,,,,,,,
Visit_7581,2,2001-02-23,main.htm,-,Browser_1,-,,67812806,,,,1205,602.500000,,,,0,0,,,,,,,,,,,,,
Visit_7582,8,2001-02-21,login.asp?,randomstuff&morerandomgobuldygook&username=user_4649033,Browser_2,Cookie_66398,,0,VisitorID_7041,user_4649033,,5195,649.375000,,,,0,0,,MR,BORIS144145,33893940-Boris Road-Doris Town,UK,M,31-40,Family,Children,,,,
Visit_7582,8,2001-02-21,splash.htm,-,Browser_2,Cookie_66398,www.where_did_you_last_see_it.co.uk,67597739,VisitorID_7041,,,5195,649.375000,splash.htm,main.htm,login.asp,1638,650,,,,,,,,,,,,,
Visit_7582,8,2001-02-21,main.htm,-,Browser_2,Cookie_66398,,67599377,VisitorID_7041,,,5195,649.375000,,,,0,0,,,,,,,,,,,,,
Visit_7582,8,2001-02-21,login.asp,-,Browser_2,Cookie_66398,,67600027,VisitorID_7041,,,5195,649.375000,,,,0,0,,,,,,,,,,,,,
Visit_7582,8,2001-02-21,login.asp,-,Browser_2,Cookie_66398,,67600538,VisitorID_7041,,,5195,649.375000,,,,0,0,,,,,,,,,,,,,
Visit_7582,8,2001-02-21,login.asp?,randomstuff&morerandomgobuldygook&username=user_4649033,Browser_2,Cookie_66398,,67600756,VisitorID_7041,user_4649033,,5195,649.375000,,,,0,0,,,,,,,,,,,,,
Visit_7582,8,2001-02-21,personal.asp,-,Browser_2,Cookie_66398,,67600856,VisitorID_7041,,,5195,649.375000,,,,0,0,,,,,,,,,,,,,
Visit_7582,8,2001-02-21,main.htm,-,Browser_2,Cookie_66398,,67601281,VisitorID_7041,,,5195,649.375000,,,,0,0,,,,,,,,,,,,,
Visit_7582,8,2001-02-21,/humour/comedy.htm,-,Browser_2,Cookie_66398,,67602934,VisitorID_7041,,,5195,649.375000,,,,0,0,/humour/,,,,,,,,,,,,
Visit_7583,7,2001-02-23,login.asp?,randomstuff&morerandomgobuldygook&username=user_1820429,Browser_5,Cookie_90374,,0,VisitorID_7042,user_1820429,,5185,740.714286,,,,0,0,,MRS,DORIS149922,3570340-Boris Road-Doris Town,USA,F,51-70,Friends,Horror,,,,
Visit_7583,7,2001-02-23,splash.htm,-,Browser_5,Cookie_90374,www.now_thats_what_i_call_a_search_engine7.com,67772867,VisitorID_7042,,,5185,740.714286,splash.htm,main.htm,login.asp,992,1343,,,,,,,,,,,,,
Visit_7583,7,2001-02-23,main.htm,-,Browser_5,Cookie_90374,,67773859,VisitorID_7042,,,5185,740.714286,,,,0,0,,,,,,,,,,,,,
Visit_7583,7,2001-02-23,login.asp,-,Browser_5,Cookie_90374,,67775202,VisitorID_7042,,,5185,740.714286,,,,0,0,,,,,,,,,,,,,
Visit_7583,7,2001-02-23,login.asp,-,Browser_5,Cookie_90374,,67775764,VisitorID_7042,,,5185,740.714286,,,,0,0,,,,,,,,,,,,,
Visit_7583,7,2001-02-23,login.asp?,randomstuff&morerandomgobuldygook&username=user_1820429,Browser_5,Cookie_90374,,67777402,VisitorID_7042,user_1820429,,5185,740.714286,,,,0,0,,,,,,,,,,,,,
Visit_7583,7,2001-02-23,personal.asp,-,Browser_5,Cookie_90374,,67777518,VisitorID_7042,,,5185,740.714286,,,,0,0,,,,,,,,,,,,,
Visit_7583,7,2001-02-23,main.htm,-,Browser_5,Cookie_90374,,67778052,VisitorID_7042,,,5185,740.714286,,,,0,0,,,,,,,,,,,,,
Visit_7584,1,2001-02-23,splash.htm,-,Browser_3,Cookie_88399,www.online_information_for_everyone.co.uk,67777934,VisitorID_7043,,,,,splash.htm,,,0,0,,,,,,,,,,,,,
Visit_7585,2,2001-02-23,main.htm,-,Browser_3,Cookie_88399,www.online_information_for_everyone.co.uk,67820782,VisitorID_7043,,,1499,749.500000,main.htm,login.asp,,1499,0,,,,,,,,,,,,,
Visit_7585,2,2001-02-23,login.asp,-,Browser_3,Cookie_88399,,67822281,VisitorID_7043,,,1499,749.500000,,,,0,0,,,,,,,,,,,,,
Visit_7586,4,2001-02-23,splash.htm,-,Browser_5,Cookie_85579,www.where_did_you_last_see_it.co.uk,67758836,VisitorID_7044,,,3238,809.500000,splash.htm,main.htm,/sci_fi/scifi.htm,657,1641,,,,,,,,,,,,,
Visit_7586,4,2001-02-23,main.htm,-,Browser_5,Cookie_85579,,67759493,VisitorID_7044,,,3238,809.500000,,,,0,0,,,,,,,,,,,,,
Visit_7586,4,2001-02-23,/sci_fi/scifi.htm,-,Browser_5,Cookie_85579,,67761134,VisitorID_7044,,,3238,809.500000,,,,0,0,/sci_fi/,,,,,,,,,,,,
Visit_7586,4,2001-02-23,/adventure/bigmaze.htm,-,Browser_5,Cookie_85579,,67762074,VisitorID_7044,,,3238,809.500000,,,,0,0,/adventure/,,,,,,,,,,,,
Visit_7587,3,2001-02-22,splash.htm,-,Browser_1,Cookie_158779,-,67670626,VisitorID_7045,,,2270,756.666667,splash.htm,main.htm,login.asp,1551,719,,,,,,,,,,,,,
Visit_7587,3,2001-02-22,main.htm,-,Browser_1,Cookie_158779,,67672177,VisitorID_7045,,,2270,756.666667,,,,0,0,,,,,,,,,,,,,
Visit_7587,3,2001-02-22,login.asp,-,Browser_1,Cookie_158779,,67672896,VisitorID_7045,,,2270,756.666667,,,,0,0,,,,,,,,,,,,,
Visit_7588,2,2001-02-20,splash.htm,-,Browser_4,Cookie_96644,www.randomreferer4.com,67514357,VisitorID_7046,,,640,320.000000,splash.htm,main.htm,,640,0,,,,,,,,,,,,,
Visit_7588,2,2001-02-20,main.htm,-,Browser_4,Cookie_96644,,67514997,VisitorID_7046,,,640,320.000000,,,,0,0,,,,,,,,,,,,,
Visit_7589,3,2001-02-22,/humour/comedy.htm,-,Browser_4,Cookie_96644,www.now_thats_what_i_call_a_search_engine7.com,67672093,VisitorID_7046,,,1636,545.333333,/humour/comedy.htm,bargin.asp,/humour/pheasantsoup.htm,442,1194,/humour/,,,,,,,,,,,,
Visit_7589,3,2001-02-22,bargin.asp,-,Browser_4,Cookie_96644,,67672535,VisitorID_7046,,,1636,545.333333,,,,0,0,,,,,,,,,,,,,
Visit_7589,3,2001-02-22,/humour/pheasantsoup.htm,-,Browser_4,Cookie_96644,,67673729,VisitorID_7046,,,1636,545.333333,,,,0,0,/humour/,,,,,,,,,,,,
Visit_759,11,2001-02-23,login.asp?,randomstuff&morerandomgobuldygook&username=user_4370397,Browser_1,Cookie_149810,,0,VisitorID_7047,user_4370397,,4000,363.636364,,,,0,0,,MRS,DORIS51269,29789361-Boris Road-Doris Town,USA,F,51-70,Friends,Horror,,,,
Visit_759,11,2001-02-23,splash.htm,-,Browser_1,Cookie_149810,www.youngpersons.com,67787008,VisitorID_7047,,,4000,363.636364,splash.htm,main.htm,login.asp,18,1231,,,,,,,,,,,,,
Visit_759,11,2001-02-23,main.htm,-,Browser_1,Cookie_149810,,67787026,VisitorID_7047,,,4000,363.636364,,,,0,0,,,,,,,,,,,,,
Visit_759,11,2001-02-23,login.asp,-,Browser_1,Cookie_149810,,67788257,VisitorID_7047,,,4000,363.636364,,,,0,0,,,,,,,,,,,,,
Visit_759,11,2001-02-23,login.asp,-,Browser_1,Cookie_149810,,67788433,VisitorID_7047,,,4000,363.636364,,,,0,0,,,,,,,,,,,,,
Visit_759,11,2001-02-23,login.asp?,randomstuff&morerandomgobuldygook&username=user_4370397,Browser_1,Cookie_149810,,67789654,VisitorID_7047,user_4370397,,4000,363.636364,,,,0,0,,,,,,,,,,,,,
Visit_759,11,2001-02-23,personal.asp,-,Browser_1,Cookie_149810,,67789663,VisitorID_7047,,,4000,363.636364,,,,0,0,,,,,,,,,,,,,
Visit_759,11,2001-02-23,main.htm,-,Browser_1,Cookie_149810,,67790150,VisitorID_7047,,,4000,363.636364,,,,0,0,,,,,,,,,,,,,
Visit_759,11,2001-02-23,/sci_fi/scifi.htm,-,Browser_1,Cookie_149810,,67790522,VisitorID_7047,,,4000,363.636364,,,,0,0,/sci_fi/,,,,,,,,,,,,
Visit_759,11,2001-02-23,actorssearch.asp,-,Browser_1,Cookie_149810,,67790960,VisitorID_7047,,,4000,363.636364,,,,0,0,,,,,,,,,,,,,
Visit_759,11,2001-02-23,actorssearch.asp?,term0=Westwood,Browser_1,Cookie_149810,,67791005,VisitorID_7047,,,4000,363.636364,,,,0,0,,,,,,,,,,,,,
Visit_759,11,2001-02-23,/western/lowplainsofficeworker.htm,-,Browser_1,Cookie_149810,,67791008,VisitorID_7047,,,4000,363.636364,,,,0,0,/western/,,,,,,,,,,,,
Visit_7590,5,2001-02-23,main.htm,-,Browser_4,Cookie_96644,www.ask_boris.com,67780419,VisitorID_7048,,,559,111.800000,main.htm,genresearch.asp,genresearch.asp?,479,20,,,,,,,,,,,,,
Visit_7590,5,2001-02-23,genresearch.asp,-,Browser_4,Cookie_96644,,67780898,VisitorID_7048,,,559,111.800000,,,,0,0,,,,,,,,,,,,,
Visit_7590,5,2001-02-23,genresearch.asp?,term0=Funny&term1=Comedy&term2=Hilarious,Browser_4,Cookie_96644,,67780918,VisitorID_7048,,,559,111.800000,,,,0,0,,,,,,,,,,,,,
Visit_7590,5,2001-02-23,/humour/comedy.htm,-,Browser_4,Cookie_96644,,67780921,VisitorID_7048,,,559,111.800000,,,,0,0,/humour/,,,,,,,,,,,,
Visit_7590,5,2001-02-23,/humour/comedy.htm,-,Browser_4,Cookie_96644,,67780978,VisitorID_7048,,,559,111.800000,,,,0,0,/humour/,,,,,,,,,,,,
Visit_7591,6,2001-02-19,splash.htm,-,Browser_5,Cookie_137058,-,67402162,VisitorID_7049,,,5764,960.666667,splash.htm,main.htm,bargin.asp,980,1578,,,,,,,,,,,,,
Visit_7591,6,2001-02-19,main.htm,-,Browser_5,Cookie_137058,,67403142,VisitorID_7049,,,5764,960.666667,,,,0,0,,,,,,,,,,,,,
Visit_7591,6,2001-02-19,bargin.asp,-,Browser_5,Cookie_137058,,67404720,VisitorID_7049,,,5764,960.666667,,,,0,0,,,,,,,,,,,,,
Visit_7591,6,2001-02-19,main.htm,-,Browser_5,Cookie_137058,,67405563,VisitorID_7049,,,5764,960.666667,,,,0,0,,,,,,,,,,,,,
Visit_7591,6,2001-02-19,/horror/horror.htm,-,Browser_5,Cookie_137058,,67406229,VisitorID_7049,,,5764,960.666667,,,,0,0,/horror/,,,,,,,,,,,,
Visit_7591,6,2001-02-19,bargin.asp,-,Browser_5,Cookie_137058,,67407926,VisitorID_7049,,,5764,960.666667,,,,0,0,,,,,,,,,,,,,
Visit_7592,3,2001-02-21,splash.htm,-,Browser_2,Cookie_58783,-,67644453,VisitorID_7050,,,2279,759.666667,splash.htm,main.htm,login.asp,1006,1273,,,,,,,,,,,,,
Visit_7592,3,2001-02-21,main.htm,-,Browser_2,Cookie_58783,,67645459,VisitorID_7050,,,2279,759.666667,,,,0,0,,,,,,,,,,,,,
Visit_7592,3,2001-02-21,login.asp,-,Browser_2,Cookie_58783,,67646732,VisitorID_7050,,,2279,759.666667,,,,0,0,,,,,,,,,,,,,
Visit_7593,2,2001-02-23,splash.htm,-,Browser_5,Cookie_11213,www.randomreferer3.com,67810337,VisitorID_7051,,,686,343.000000,splash.htm,main.htm,,686,0,,,,,,,,,,,,,
Visit_7593,2,2001-02-23,main.htm,-,Browser_5,Cookie_11213,,67811023,VisitorID_7051,,,686,343.000000,,,,0,0,,,,,,,,,,,,,
Visit_7594,5,2001-02-24,splash.htm,-,Browser_5,Cookie_74873,www.now_thats_what_i_call_a_search_engine7.com,67843811,VisitorID_7052,,,4253,850.600000,splash.htm,main.htm,/sci_fi/scifi.htm,559,1061,,,,,,,,,,,,,
Visit_7594,5,2001-02-24,main.htm,-,Browser_5,Cookie_74873,,67844370,VisitorID_7052,,,4253,850.600000,,,,0,0,,,,,,,,,,,,,
Visit_7594,5,2001-02-24,/sci_fi/scifi.htm,-,Browser_5,Cookie_74873,,67845431,VisitorID_7052,,,4253,850.600000,,,,0,0,/sci_fi/,,,,,,,,,,,,
